date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,roc,sma,ema,rsi,obv,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,adx,cci,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,ad,shifted_ROC_BOOL
2008-06-12,7.09,7.36,7.09,7.14,7.14,22173500.0,0.0,1.0,2.5862,7.328,7.2273,46.4321,-717893100.0,-0.0138,0.1617,0.1755,25.8399,45.1125,38.8432,-67.8191,80.0,40.0,6.8256,7.328,7.8304,-1093865714.5627,1
2008-06-13,7.23,7.55,7.23,7.52,7.52,19410900.0,0.0,1.0,5.3221,7.346,7.3249,60.322,-698482200.0,0.0005,0.1761,0.1756,27.044,32.4008,35.4901,17.5689,60.0,20.0,6.8242,7.346,7.8678,-1078094358.3127,1
2008-06-16,7.47,7.77,7.41,7.71,7.71,18112000.0,0.0,1.0,2.5266,7.352,7.4533,65.8554,-680370200.0,0.02,0.2006,0.1806,56.7666,36.5502,36.5,98.4848,40.0,0.0,6.8145,7.352,7.8895,-1066019691.646,1
2008-06-17,7.85,7.94,7.58,7.72,7.72,24980400.0,0.0,1.0,0.1297,7.41,7.5422,66.1658,-655389800.0,0.0301,0.2182,0.1881,75.9921,53.2676,39.5226,99.469,20.0,100.0,6.7945,7.41,8.0255,-1071570891.646,0
2008-06-18,7.66,7.7,7.27,7.29,7.29,22951700.0,0.0,1.0,-5.5699,7.476,7.4581,44.4464,-678341500.0,0.0057,0.1953,0.1896,64.9673,65.9087,32.9046,-26.8199,0.0,80.0,7.0167,7.476,7.9353,-1092387549.7855,1
2008-06-19,7.33,7.4,7.02,7.33,7.33,20543400.0,0.0,1.0,0.5487,7.514,7.4154,46.4888,-657798100.0,-0.009,0.1783,0.1873,45.2188,62.0594,29.9545,-106.5858,100.0,60.0,7.1508,7.514,7.8772,-1079412770.8382,0
2008-06-20,7.01,7.25,6.96,6.99,6.99,22395100.0,0.0,1.0,-4.6385,7.408,7.2736,33.4298,-680193200.0,-0.0412,0.1358,0.177,20.0954,43.4272,28.6553,-111.6688,100.0,40.0,6.8543,7.408,7.9617,-1097174401.8727,0
2008-06-23,7.13,7.17,6.51,6.55,6.55,29666900.0,0.0,1.0,-6.2947,7.176,7.0324,22.9852,-709860100.0,-0.0889,0.0658,0.1548,13.1847,26.1663,33.4018,-122.9187,100.0,20.0,6.3967,7.176,7.9553,-1123245313.9939,0
2008-06-24,6.49,6.49,6.22,6.24,6.24,37493200.0,0.0,1.0,-4.7328,6.88,6.7683,18.0254,-747353300.0,-0.1354,-0.0144,0.1209,2.4033,11.8945,39.4215,-124.7412,100.0,0.0,6.0309,6.88,7.7291,-1155183965.8457,1
2008-06-25,6.36,6.58,6.33,6.43,6.43,26964400.0,0.0,1.0,3.0449,6.708,6.6555,29.6547,-720388900.0,-0.1463,-0.062,0.0843,7.3151,7.6343,41.5223,-67.3158,80.0,0.0,5.9142,6.708,7.5018,-1160576845.8457,0
2008-06-26,6.33,6.33,6.0,6.13,6.13,29126600.0,0.0,1.0,-4.6656,6.468,6.4803,23.1678,-749515500.0,-0.1655,-0.1225,0.043,9.8493,6.5225,45.9635,-90.8248,100.0,0.0,5.8701,6.468,7.0659,-1166755215.5427,0
2008-06-27,6.15,6.22,5.85,5.95,5.95,23612700.0,0.0,1.0,-2.9364,6.26,6.3036,19.9026,-773128200.0,-0.1807,-0.1828,-0.0022,11.9241,9.6962,50.4988,-104.034,100.0,0.0,5.8344,6.26,6.6856,-1177604293.9211,0
2008-06-30,6.01,6.04,5.67,5.83,5.83,27347200.0,0.0,1.0,-2.0168,6.116,6.1457,17.8107,-800475400.0,-0.1883,-0.2376,-0.0493,11.8527,11.2087,55.1858,-112.4939,100.0,0.0,5.6931,6.116,6.5389,-1181299861.4886,0
2008-07-01,5.71,5.82,5.4,5.65,5.65,32866100.0,0.0,1.0,-3.0875,5.998,5.9805,14.8786,-833341500.0,-0.1943,-0.2922,-0.0979,15.4482,13.075,60.1889,-114.7541,100.0,20.0,5.4646,5.998,6.5314,-1175039651.9648,0
2008-07-02,5.77,5.84,5.42,5.44,5.44,24019300.0,0.0,1.0,-3.7168,5.8,5.8003,11.9981,-857360800.0,-0.2004,-0.3484,-0.148,14.3566,13.8859,63.4065,-92.9968,80.0,0.0,5.323,5.8,6.277,-1196771399.5839,0
2008-07-03,5.48,5.55,5.01,5.3,5.3,24320100.0,0.0,1.0,-2.5735,5.634,5.6335,10.3313,-881680900.0,-0.2013,-0.3996,-0.1983,16.4848,15.4299,67.68,-121.2702,100.0,0.0,5.1542,5.634,6.1138,-1194969910.695,1
2008-07-07,5.47,5.67,5.22,5.38,5.38,25813600.0,0.0,1.0,1.5094,5.52,5.549,18.4259,-855867300.0,-0.1844,-0.4288,-0.2444,21.3968,17.4127,66.8173,-54.0309,80.0,0.0,5.1328,5.52,5.9072,-1202427172.9172,1
2008-07-08,5.38,5.54,5.29,5.53,5.53,29246700.0,0.0,1.0,2.7881,5.46,5.5427,32.671,-826620600.0,-0.1523,-0.4348,-0.2825,40.8466,26.2427,66.1271,-11.6175,60.0,0.0,5.2177,5.46,5.7023,-1175520208.9172,0
2008-07-09,5.55,5.59,5.01,5.06,5.06,35716600.0,0.0,1.0,-8.4991,5.342,5.3818,19.4013,-862337200.0,-0.1517,-0.472,-0.3204,34.8657,32.3697,67.7508,-103.6585,100.0,20.0,5.0224,5.342,5.6616,-1205078774.4344,0
2008-07-10,5.11,5.12,4.75,4.96,4.96,45743800.0,0.0,1.0,-1.9763,5.246,5.2412,17.5098,-908081000.0,-0.1468,-0.5038,-0.3571,30.5003,35.4042,70.37,-146.098,100.0,0.0,4.8285,5.246,5.6635,-1198897179.8399,0
2008-07-11,4.75,4.93,4.6,4.84,4.84,29950700.0,0.0,1.0,-2.4194,5.154,5.1075,15.276,-938031700.0,-0.1404,-0.5325,-0.3922,17.0934,27.4864,73.063,-104.6771,100.0,20.0,4.6344,5.154,5.6736,-1185283225.2944,0
2008-07-14,4.75,4.955,4.72,4.82,4.82,22365600.0,0.0,1.0,-0.4132,5.042,5.0116,14.8804,-960397300.0,-0.1267,-0.5506,-0.4238,22.4927,23.3621,74.06,-62.2837,80.0,0.0,4.5241,5.042,5.5599,-1188614272.1029,0
2008-07-15,4.68,4.88,4.53,4.72,4.72,26935200.0,0.0,1.0,-2.0747,4.88,4.9144,12.8079,-987332500.0,-0.1141,-0.5664,-0.4524,20.8589,20.1483,75.8684,-86.2226,100.0,20.0,4.644,4.88,5.116,-1186305540.6743,1
2008-07-16,4.9,5.09,4.68,5.06,5.06,24060400.0,0.0,1.0,7.2034,4.88,4.963,45.229,-963272100.0,-0.0743,-0.5452,-0.4709,43.3258,28.8925,68.4783,83.3333,80.0,0.0,4.644,4.88,5.116,-1165766174.8207,1
2008-07-17,5.25,5.32,4.82,5.3,5.3,36053000.0,0.0,1.0,4.7431,4.948,5.0753,58.7596,-927219100.0,-0.0259,-0.5033,-0.4774,68.4078,44.1975,55.6669,136.065,60.0,100.0,4.5318,4.948,5.3642,-1132597414.8207,0
2008-07-18,4.91,5.0,4.58,4.65,4.65,58910400.0,0.0,1.0,-12.2642,4.91,4.9335,31.9984,-986129500.0,-0.0313,-0.5166,-0.4852,67.4962,59.7433,50.0945,-64.5425,40.0,80.0,4.4313,4.91,5.3887,-1171871014.8207,0
2008-07-21,4.73,4.75,4.56,4.59,4.59,23296600.0,0.0,1.0,-1.2903,4.864,4.819,30.4008,-1009426100.0,-0.0325,-0.5258,-0.4934,40.0844,58.6628,45.9955,-80.2862,20.0,60.0,4.3199,4.864,5.4081,-1187810793.768,0
2008-07-22,4.52,4.59,4.32,4.41,4.41,29393200.0,0.0,1.0,-3.9216,4.802,4.6827,25.6066,-1038819300.0,-0.0385,-0.5415,-0.503,10.5949,39.3919,46.5397,-107.8803,100.0,40.0,4.147,4.802,5.457,-1197608527.1014,1
2008-07-23,4.45,4.69,4.44,4.67,4.67,22668800.0,0.0,1.0,5.8957,4.724,4.6785,42.0944,-1016150500.0,-0.0191,-0.5268,-0.5077,17.1983,22.6259,43.2897,-40.4113,80.0,20.0,4.1195,4.724,5.3285,-1178566735.1014,0
2008-07-24,4.68,4.73,4.33,4.37,4.37,18573400.0,0.0,1.0,-6.424,4.538,4.5756,31.898,-1034723900.0,-0.0204,-0.5333,-0.5129,17.1176,14.9703,42.7192,-70.6371,60.0,0.0,4.2894,4.538,4.7866,-1193425455.1014,0
2008-07-25,4.42,4.44,4.27,4.36,4.36,14936100.0,0.0,1.0,-0.2288,4.48,4.5038,31.5792,-1049660000.0,-0.0161,-0.533,-0.5169,20.3676,18.2279,43.3384,-104.5279,100.0,0.0,4.2277,4.48,4.7323,-1192546860.9837,0
2008-07-28,4.38,4.39,4.18,4.19,4.19,17167400.0,0.0,1.0,-3.8991,4.4,4.3992,26.0484,-1066827400.0,-0.0188,-0.5403,-0.5216,9.307,15.5974,45.4029,-119.1136,100.0,0.0,4.0907,4.4,4.7093,-1208079270.5075,1
2008-07-29,4.2,4.25,4.11,4.21,4.21,18722200.0,0.0,1.0,0.4773,4.36,4.3361,27.9053,-1048105200.0,-0.0134,-0.5383,-0.5249,12.2324,13.969,48.198,-94.7512,100.0,40.0,4.0164,4.36,4.7036,-1200055470.5075,1
2008-07-30,4.28,4.28,4.11,4.23,4.23,18972800.0,0.0,1.0,0.4751,4.272,4.3007,30.0992,-1029132400.0,-0.0033,-0.529,-0.5257,12.434,11.3245,48.4576,-62.5,100.0,20.0,4.1179,4.272,4.4261,-1192243141.0958,0
2008-07-31,4.18,4.37,4.13,4.21,4.21,14905700.0,0.0,1.0,-0.4728,4.24,4.2705,28.9962,-1044038100.0,0.0068,-0.5173,-0.524,21.929,15.5318,43.0247,-17.7515,80.0,0.0,4.1174,4.24,4.3626,-1197211707.7624,1
2008-08-01,4.26,4.32,4.05,4.28,4.28,25928000.0,0.0,1.0,1.6627,4.224,4.2737,38.807,-1018110100.0,0.022,-0.4966,-0.5185,39.1016,24.4882,41.4063,-13.6986,100.0,0.0,4.1626,4.224,4.2854,-1178966078.1328,1
2008-08-04,4.31,4.52,4.29,4.48,4.48,15988400.0,0.0,1.0,4.6729,4.282,4.3424,59.0263,-1002121700.0,0.0478,-0.4588,-0.5066,63.1465,41.3924,35.6188,166.6667,80.0,100.0,4.0775,4.282,4.4865,-1168538860.7415,1
2008-08-05,4.62,4.65,4.47,4.6,4.6,14193300.0,0.0,1.0,2.6786,4.36,4.4283,67.1636,-987928400.0,0.0738,-0.4143,-0.4881,83.601,61.9497,34.876,118.6719,60.0,100.0,4.053,4.36,4.667,-1162230727.4082,1
2008-08-06,4.62,4.8,4.48,4.8,4.8,14528300.0,0.0,1.0,4.3478,4.474,4.5522,76.7735,-973400100.0,0.1034,-0.3589,-0.4623,94.3853,80.3776,37.5854,107.9235,40.0,100.0,4.0455,4.474,4.9025,-1147702427.4082,1
2008-08-07,4.71,5.17,4.66,5.03,5.03,32592600.0,0.0,1.0,4.7917,4.638,4.7115,83.6514,-940807500.0,0.1355,-0.293,-0.4284,93.0556,90.3473,44.1669,126.6667,20.0,100.0,4.1207,4.638,5.1553,-1133003803.8788,1
2008-08-08,5.19,5.26,5.05,5.13,5.13,22304100.0,0.0,1.0,1.9881,4.808,4.851,85.9177,-918503400.0,0.1587,-0.23,-0.3887,91.366,92.9356,50.1114,111.0474,0.0,100.0,4.3149,4.808,5.3011,-1138314303.8788,0
2008-08-11,5.1,5.2,5.03,5.11,5.11,15651300.0,0.0,1.0,-0.3899,4.934,4.9373,83.0398,-934154700.0,0.1673,-0.1797,-0.3469,85.0369,89.8195,53.7894,68.9509,0.0,80.0,4.526,4.934,5.342,-1139234968.5846,1
2008-08-12,5.2,5.35,5.12,5.21,5.21,30836400.0,0.0,1.0,1.9569,5.056,5.0282,85.9758,-903318300.0,0.1734,-0.1302,-0.3036,83.8395,86.7475,58.1499,81.9672,0.0,100.0,4.7755,5.056,5.3365,-1145938533.802,0
2008-08-13,5.2,5.23,5.0,5.15,5.15,19108700.0,0.0,1.0,-1.1516,5.126,5.0688,76.0962,-922427000.0,0.1671,-0.0947,-0.2618,78.6451,82.5072,55.1853,13.8889,0.0,80.0,5.009,5.126,5.243,-1140122842.4977,1
2008-08-14,5.15,5.3715,5.14,5.3,5.3,18960500.0,0.0,1.0,2.9126,5.18,5.1459,82.412,-903466500.0,0.1663,-0.0539,-0.2202,78.5587,80.3478,55.2293,108.7646,0.0,100.0,5.0426,5.18,5.3174,-1132874444.0096,1
2008-08-15,5.37,5.87,5.25,5.64,5.64,33367500.0,0.0,1.0,6.4151,5.282,5.3106,89.9418,-870099000.0,0.1808,0.0058,-0.175,75.1105,77.4381,59.5825,163.7501,60.0,100.0,4.9018,5.282,5.6622,-1124263476.2676,1
2008-08-18,5.7,5.91,5.58,5.91,5.91,36912300.0,0.0,1.0,4.7872,5.442,5.5104,92.9415,-833186700.0,0.1993,0.0741,-0.1252,84.7723,79.4805,63.2781,113.8549,40.0,100.0,4.8641,5.442,6.0199,-1087351176.2676,0
2008-08-19,5.72,5.9,5.54,5.58,5.58,21242000.0,0.0,1.0,-5.5838,5.516,5.5336,63.8496,-854428700.0,0.1805,0.1004,-0.0801,79.0998,79.6609,64.2859,51.7614,20.0,80.0,4.9828,5.516,6.0492,-1103872731.8232,1
2008-08-20,5.7,5.85,5.52,5.7,5.7,20661800.0,0.0,1.0,2.1505,5.626,5.5891,68.3523,-833766900.0,0.1676,0.1294,-0.0382,78.8212,80.8978,63.9789,40.7844,0.0,60.0,5.2313,5.626,6.0207,-1101994386.3686,1
2008-08-21,5.58,5.82,5.54,5.76,5.76,14840600.0,0.0,1.0,1.0526,5.718,5.646,70.6381,-818926300.0,0.1549,0.1555,0.0006,71.2454,76.3888,63.7333,20.6093,0.0,40.0,5.4916,5.718,5.9444,-1093514043.5115,1
2008-08-22,5.88,6.0,5.7,5.81,5.81,16999300.0,0.0,1.0,0.8681,5.752,5.7007,72.6926,-801927000.0,0.1421,0.1781,0.0361,70.1389,73.4018,65.9016,103.1746,0.0,100.0,5.5317,5.752,5.9723,-1098047190.1782,1
2008-08-25,5.93,6.18,5.82,5.93,5.93,24523700.0,0.0,1.0,2.0654,5.756,5.7771,77.4302,-777403300.0,0.1339,0.2034,0.0695,66.6035,69.3293,69.0807,128.2051,40.0,100.0,5.5239,5.756,5.9881,-1107584184.6226,1
2008-08-26,5.98,6.02,5.87,5.93,5.93,17470900.0,0.0,1.0,0.0,5.826,5.8281,77.4302,-777403300.0,0.1211,0.2209,0.0998,61.553,66.0985,71.624,69.6203,20.0,80.0,5.6424,5.826,6.0096,-1111078364.6226,1
2008-08-27,5.91,6.14,5.9,6.07,6.07,14544200.0,0.0,1.0,2.3609,5.9,5.9087,82.8532,-762859100.0,0.1148,0.2433,0.1285,69.0183,65.725,74.4899,89.6432,0.0,60.0,5.6839,5.9,6.1161,-1105018281.2893,1
2008-08-28,6.14,6.25,6.1,6.25,6.25,11440500.0,0.0,1.0,2.9654,5.998,6.0225,87.6299,-751418600.0,0.1151,0.2724,0.1573,81.6446,70.7386,77.3652,139.8892,0.0,100.0,5.697,5.998,6.299,-1093577781.2893,1
2008-08-29,6.14,6.35,6.1,6.29,6.29,16257000.0,0.0,1.0,0.64,6.094,6.1117,88.5184,-735161600.0,0.1104,0.2952,0.1849,90.4972,80.3867,80.0902,96.8992,0.0,100.0,5.7879,6.094,6.4001,-1085124141.2893,1
2008-09-02,6.37,6.47,6.15,6.34,6.34,25162700.0,0.0,1.0,0.7949,6.176,6.1878,89.6769,-709998900.0,0.1031,0.3138,0.2107,89.0042,87.0487,82.6709,89.0506,0.0,100.0,5.8699,6.176,6.4821,-1080406135.0393,0
2008-09-03,6.34,6.45,6.07,6.15,6.15,24977100.0,0.0,1.0,-2.9968,6.22,6.1752,60.6217,-734976000.0,0.0792,0.3096,0.2304,70.2907,83.2641,78.6995,17.2414,0.0,80.0,6.0249,6.22,6.4151,-1094866561.3551,0
2008-09-04,6.12,6.18,5.77,5.84,5.84,24817600.0,0.0,1.0,-5.0407,6.174,6.0635,36.5017,-759793600.0,0.0381,0.2781,0.24,44.0643,67.7864,64.1701,-166.6667,100.0,60.0,5.8174,6.174,6.5306,-1111209858.916,1
2008-09-05,5.63,5.99,5.34,5.96,5.96,23031100.0,0.0,1.0,2.0548,6.116,6.029,46.7529,-736762500.0,0.0158,0.2597,0.2439,36.2423,50.1991,60.647,-111.1111,100.0,40.0,5.7343,6.116,6.4977,-1090304706.6084,1
2008-09-08,6.23,6.3,5.93,6.07,6.07,19520700.0,0.0,1.0,1.8456,6.072,6.0426,55.0651,-717241800.0,0.0058,0.2512,0.2454,43.1563,41.1543,49.6272,12.3364,80.0,20.0,5.7323,6.072,6.4117,-1095052984.9867,0
2008-09-09,6.07,6.1,5.62,5.77,5.77,21407100.0,0.0,1.0,-4.9423,5.958,5.9518,35.939,-738648900.0,-0.0221,0.2177,0.2399,52.7359,44.0449,45.7064,-60.3697,60.0,0.0,5.677,5.958,6.239,-1103080647.4867,1
2008-09-10,5.82,5.88,5.61,5.78,5.78,15144100.0,0.0,1.0,0.1733,5.884,5.8945,36.8529,-723504800.0,-0.04,0.1898,0.2298,49.7246,48.539,42.7144,-71.5428,40.0,0.0,5.654,5.884,6.114,-1099154399.3386,0
2008-09-11,5.61,5.85,5.51,5.71,5.71,17954900.0,0.0,1.0,-1.2111,5.858,5.833,32.7632,-741459700.0,-0.0557,0.1602,0.2159,41.0379,47.8328,41.9062,-83.9416,20.0,40.0,5.5881,5.858,6.1279,-1095985887.5739,1
2008-09-12,5.7,5.84,5.6092,5.75,5.75,22589800.0,0.0,1.0,0.7005,5.816,5.8053,37.7014,-718869900.0,-0.062,0.1384,0.2004,38.2516,43.0047,41.2597,-51.7756,0.0,20.0,5.5575,5.816,6.0745,-1091013782.5479,0
2008-09-15,5.31,5.63,5.18,5.18,5.18,16281500.0,0.0,1.0,-9.913,5.638,5.5969,16.3334,-735151400.0,-0.101,0.0742,0.1752,22.9738,34.0878,46.0688,-166.6667,100.0,0.0,5.1775,5.638,6.0985,-1107295282.5479,1
2008-09-16,4.96,5.27,4.8,5.26,5.26,24720700.0,0.0,1.0,1.5444,5.536,5.4846,23.9002,-710430700.0,-0.1165,0.0295,0.146,24.3241,28.5165,52.1684,-113.4921,100.0,0.0,5.0156,5.536,6.0564,-1083626527.2287,0
2008-09-17,5.13,5.29,4.85,4.9,4.9,25876500.0,0.0,1.0,-6.8441,5.36,5.2897,15.8413,-736307200.0,-0.1445,-0.0346,0.1099,17.3721,21.5567,56.3098,-89.7009,80.0,0.0,4.7097,5.36,6.0103,-1103622004.5015,1
2008-09-18,4.98,5.39,4.8,5.3,5.3,31008100.0,0.0,1.0,8.1633,5.278,5.2932,42.6837,-705299100.0,-0.1299,-0.0525,0.0774,33.3978,25.0313,55.6269,-33.9637,100.0,0.0,4.7295,5.278,5.8265,-1082074002.8065,1
2008-09-19,5.63,5.68,5.23,5.42,5.42,21878300.0,0.0,1.0,2.2642,5.212,5.3354,48.8067,-683420800.0,-0.1071,-0.0564,0.0507,42.6851,31.1517,46.0518,110.369,80.0,0.0,4.8637,5.212,5.5603,-1085477293.9177,0
2008-09-22,5.4,5.42,4.96,4.99,4.99,14714600.0,0.0,1.0,-7.9336,5.174,5.2203,33.0109,-698135400.0,-0.115,-0.0931,0.0219,46.7075,40.9301,43.1101,-28.9324,60.0,80.0,4.7813,5.174,5.5667,-1098272598.2655,0
2008-09-23,5.05,5.17,4.89,4.94,4.94,21576000.0,0.0,1.0,-1.002,5.11,5.1269,31.5278,-719711400.0,-0.1173,-0.1248,-0.0074,35.9848,41.7925,41.8076,-80.1006,40.0,60.0,4.6909,5.11,5.5291,-1112142883.9798,0
2008-09-24,5.03,5.05,4.85,4.88,4.88,13284500.0,0.0,1.0,-1.2146,5.106,5.0446,29.5372,-732995900.0,-0.1164,-0.1529,-0.0365,15.5303,32.7409,41.423,-99.1602,20.0,40.0,4.6786,5.106,5.5334,-1121442033.9798,1
2008-09-25,4.95,5.29,4.91,5.23,5.23,26068000.0,0.0,1.0,7.1721,5.092,5.1064,51.75,-706927900.0,-0.0871,-0.1454,-0.0583,23.5944,25.0365,33.2836,8.0321,0.0,20.0,4.687,5.092,5.497,-1103606033.9798,0
2008-09-26,5.01,5.21,4.96,5.16,5.16,19265300.0,0.0,1.0,-1.3384,5.04,5.1243,47.9695,-726193200.0,-0.068,-0.1433,-0.0753,36.42,25.1816,26.772,42.2374,60.0,0.0,4.7738,5.04,5.3062,-1092046853.9798,0
2008-09-29,4.98,5.0,4.2,4.29,4.29,6676200.0,0.0,1.0,-16.8605,4.9,4.8462,22.4689,-732869400.0,-0.1074,-0.2095,-0.1021,36.142,32.0521,33.0931,-163.4377,100.0,0.0,4.2363,4.9,5.5637,-1097220908.9798,1
2008-09-30,4.49,5.25,4.22,5.25,5.25,18799700.0,0.0,1.0,22.3776,4.962,4.9808,55.2682,-714069700.0,-0.0642,-0.1824,-0.1182,52.991,41.851,32.0442,-3.876,80.0,40.0,4.2396,4.962,5.6844,-1078421208.9798,0
2008-10-01,4.55,5.0,4.53,4.74,4.74,27342200.0,0.0,1.0,-9.7143,4.934,4.9005,43.1469,-741411900.0,-0.0653,-0.1998,-0.1345,51.3761,46.8364,31.2051,-41.0156,60.0,20.0,4.1905,4.934,5.6775,-1081329953.6606,0
2008-10-02,4.6,4.85,4.13,4.14,4.14,24978500.0,0.0,1.0,-12.6582,4.716,4.647,32.6247,-766390400.0,-0.0996,-0.259,-0.1594,48.9215,51.0962,35.2264,-100.8324,100.0,0.0,3.8233,4.716,5.6087,-1105614606.4384,1
2008-10-03,4.32,4.81,4.21,4.53,4.53,38166900.0,0.0,1.0,9.4203,4.59,4.608,43.7669,-728223500.0,-0.0895,-0.2713,-0.1818,28.7161,43.0046,38.4434,-35.0877,80.0,40.0,3.8132,4.59,5.3668,-1103070146.4384,0
2008-10-06,4.26,4.36,4.01,4.23,4.23,26603100.0,0.0,1.0,-6.6225,4.578,4.482,37.7622,-754826600.0,-0.096,-0.3018,-0.2058,18.1164,31.918,42.9898,-103.9937,100.0,20.0,3.7815,4.578,5.3745,-1096229349.2955,1
2008-10-07,4.895,5.56,4.23,4.59,4.59,79681000.0,0.0,1.0,8.5106,4.446,4.518,48.3845,-675145600.0,-0.0702,-0.2935,-0.2233,30.2919,25.7081,41.5971,89.5187,80.0,100.0,3.9948,4.446,4.8972,-1132774770.3482,0
2008-10-08,4.45,4.742,3.99,4.05,4.05,46034100.0,0.0,1.0,-11.7647,4.308,4.362,36.6546,-721179700.0,-0.0827,-0.3267,-0.244,19.661,22.6897,36.9186,-61.9413,100.0,80.0,3.8793,4.308,4.7367,-1171463003.3269,0
2008-10-09,4.22,4.44,4.04,4.04,4.04,29086700.0,0.0,1.0,-0.2469,4.288,4.2547,36.45,-750266400.0,-0.0847,-0.3499,-0.2652,14.8086,21.5871,33.1758,-67.4514,80.0,60.0,3.8221,4.288,4.7539,-1200549703.3269,0
2008-10-10,3.85,4.3,3.51,3.81,3.81,32994400.0,0.0,1.0,-5.6931,4.144,4.1064,31.4105,-783260800.0,-0.0937,-0.3824,-0.2886,7.2135,13.8944,30.2598,-120.7844,100.0,40.0,3.6244,4.144,4.6636,-1208485065.3522,1
2008-10-13,4.24,4.25,3.91,4.21,4.21,16132000.0,0.0,1.0,10.4987,4.14,4.141,47.2616,-767128800.0,-0.0663,-0.3715,-0.3052,17.3217,13.1146,27.9271,-35.869,80.0,20.0,3.6228,4.14,4.6572,-1196148830.0581,1
2008-10-14,4.5,4.52,4.15,4.27,4.27,27700900.0,0.0,1.0,1.4252,4.076,4.184,49.4519,-739427900.0,-0.0391,-0.354,-0.315,36.8229,20.4527,23.3331,91.1239,60.0,0.0,3.7556,4.076,4.3964,-1205881578.7067,0
2008-10-15,3.95,4.27,3.91,3.91,3.91,23157300.0,0.0,1.0,-8.4309,4.048,4.0927,37.7067,-762585200.0,-0.04,-0.365,-0.325,45.1462,33.097,21.4698,-40.103,40.0,0.0,3.7001,4.048,4.3959,-1229038878.7067,1
2008-10-16,4.01,4.23,3.65,4.12,4.12,29123000.0,0.0,1.0,5.3708,4.064,4.1018,46.9023,-733462200.0,-0.0222,-0.3527,-0.3305,53.8961,45.2884,23.361,-37.694,20.0,60.0,3.7117,4.064,4.4163,-1210962533.8792,1
2008-10-17,4.4,4.52,4.09,4.21,4.21,38905700.0,0.0,1.0,2.1845,4.144,4.1378,50.7936,-694556500.0,-0.0011,-0.3319,-0.3308,54.7893,51.2772,19.2393,71.8654,0.0,100.0,3.8911,4.144,4.3969,-1228153424.5768,0
2008-10-20,4.25,4.31,4.0,4.11,4.11,22553800.0,0.0,1.0,-2.3753,4.124,4.1286,46.1012,-717110300.0,0.0089,-0.3197,-0.3286,59.2125,55.9659,17.4405,-6.651,60.0,80.0,3.8795,4.124,4.3685,-1234701301.9962,0
2008-10-21,4.03,4.08,3.88,3.91,3.91,13700000.0,0.0,1.0,-4.8662,4.052,4.0557,37.4515,-730810300.0,0.0048,-0.3225,-0.3274,49.0421,54.348,18.0441,-81.1404,40.0,60.0,3.8099,4.052,4.2941,-1244291301.9962,0
2008-10-22,3.86,3.91,3.59,3.62,3.62,15952100.0,0.0,1.0,-7.4169,3.994,3.9105,27.9475,-746762400.0,-0.0134,-0.3442,-0.3307,28.6615,45.6387,22.5967,-134.4367,100.0,40.0,3.5717,3.994,4.4163,-1257252383.2462,0
2008-10-23,3.62,3.68,3.2,3.28,3.28,23892400.0,0.0,1.0,-9.3923,3.826,3.7003,20.3714,-770654800.0,-0.0429,-0.3843,-0.3414,13.0572,30.2536,29.7989,-121.869,100.0,20.0,3.1473,3.826,4.5047,-1273180649.9129,0
2008-10-24,2.91,3.19,2.78,3.03,3.03,25578500.0,0.0,1.0,-7.622,3.59,3.4769,16.3081,-796233300.0,-0.0719,-0.4314,-0.3594,8.5421,16.7536,37.9462,-119.5652,100.0,0.0,2.7983,3.59,4.3817,-1267565857.2299,0
2008-10-27,2.98,3.02,2.84,2.94,2.94,4747300.0,0.0,1.0,-2.9703,3.356,3.2979,14.9649,-800980600.0,-0.0888,-0.4705,-0.3816,11.5694,11.0562,44.464,-88.7612,80.0,0.0,2.6284,3.356,4.0836,-1267038379.4521,0
2008-10-28,3.0,3.06,2.65,2.84,2.84,4510800.0,0.0,1.0,-3.4014,3.142,3.1453,13.4287,-805491400.0,-0.0977,-0.5037,-0.4061,14.5756,11.5624,50.6755,-73.0102,100.0,0.0,2.5819,3.142,3.7021,-1267368437.9887,1
2008-10-29,3.0,3.15,2.86,2.98,2.98,19945100.0,0.0,1.0,4.9296,3.014,3.0902,26.6122,-785546300.0,-0.0855,-0.5129,-0.4274,19.8086,15.3179,52.4477,-17.2956,80.0,0.0,2.7202,3.014,3.3078,-1270807248.3336,1
2008-10-30,3.2,3.59,3.15,3.56,3.56,24332400.0,0.0,1.0,19.4631,3.07,3.2468,58.9696,-761213900.0,-0.0324,-0.4679,-0.4355,47.9756,27.4533,42.457,166.6667,60.0,0.0,2.5644,3.07,3.5756,-1249792902.879,0
2008-10-31,3.4,3.71,3.36,3.5,3.5,16621000.0,0.0,1.0,-1.6854,3.164,3.3312,55.7888,-777834900.0,0.0027,-0.4322,-0.4349,69.6787,45.821,35.6939,94.6626,40.0,100.0,2.5582,3.164,3.7698,-1253117102.879,1
2008-11-03,3.59,3.87,3.5395,3.61,3.61,17845500.0,0.0,1.0,3.1429,3.298,3.4241,60.6526,-759989400.0,0.0355,-0.3905,-0.426,85.2286,67.6276,33.0849,84.6551,20.0,100.0,2.6545,3.298,3.9415,-1263349242.8185,1
