date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,roc,sma,ema,rsi,obv,MACD_Signal,MACD,MACD_Hist,SlowK,SlowD,adx,cci,Aroon Up,Aroon Down,Real Lower Band,Real Middle Band,Real Upper Band,ad,shifted_ROC_BOOL
2000-03-29,56.0,56.25,51.88,54.75,27.375,3826700.0,0.0,1.0,-0.6893,25.8582,25.7114,60.6819,136421200.0,1.6567,1.6199,-0.0368,38.2023,39.5778,42.5154,52.4238,30.0,5.0,21.0897,25.8582,30.6268,137115178.8669,1
2000-03-30,52.88,60.0,52.75,60.0,30.0,7821900.0,0.0,1.0,9.589,26.377,26.1198,65.8952,152065000.0,1.6787,1.7666,0.088,62.706,45.6013,42.6266,113.8293,100.0,0.0,22.2149,26.377,30.5391,152758978.8669,0
2000-03-31,59.75,60.38,56.5,59.0,29.5,5108600.0,0.0,1.0,-1.6667,26.8145,26.4417,64.1887,141847800.0,1.7072,1.8216,0.1144,76.8867,59.265,42.7645,134.7411,100.0,0.0,23.3252,26.8145,30.3038,155708273.7122,1
2000-04-03,59.25,61.88,58.0,60.88,30.44,4737500.0,0.0,1.0,3.1864,27.149,26.8225,65.9345,151322800.0,1.7496,1.9189,0.1693,91.2549,76.9492,43.0213,163.71,100.0,0.0,23.6166,27.149,30.6814,160299253.0937,1
2000-04-04,61.25,64.5,51.0,61.13,30.565,8841500.0,0.0,1.0,0.4106,27.3023,27.179,66.1654,169005800.0,1.7963,1.9832,0.1869,82.9339,83.6918,41.8995,114.3193,100.0,35.0,23.4691,27.3023,31.1354,169153851.6122,1
2000-04-05,64.0,69.06,61.81,68.38,34.19,10738000.0,0.0,1.0,11.86,27.6743,27.8467,71.9656,190481800.0,1.8971,2.3002,0.4031,87.0906,87.0931,41.2801,240.3769,100.0,30.0,22.8197,27.6743,32.5288,186601250.2329,1
2000-04-06,72.75,74.25,62.75,71.0,35.5,9104000.0,0.0,1.0,3.8315,27.996,28.5756,73.6818,208689800.0,2.043,2.6268,0.5838,85.7644,85.263,41.11,231.5184,100.0,25.0,22.0787,27.996,33.9133,194517771.972,1
2000-04-07,70.88,75.5,70.0,75.5,37.75,7609400.0,0.0,1.0,6.338,28.5835,29.4493,76.3044,223908600.0,2.2409,3.0323,0.7914,94.0854,88.9802,41.0392,230.717,100.0,20.0,21.3817,28.5835,35.7853,209736571.972,0
2000-04-10,76.75,79.19,72.25,74.25,37.125,8249900.0,0.0,1.0,-1.6556,29.1523,30.1803,74.144,207408800.0,2.4458,3.2655,0.8197,89.4992,89.783,41.2228,200.8028,100.0,15.0,21.18,29.1523,37.1245,202746743.1536,0
2000-04-11,71.56,71.75,67.06,70.63,35.315,8511100.0,0.0,1.0,-4.8754,29.718,30.6694,68.2531,190386600.0,2.61,3.2667,0.6567,77.7413,87.1087,40.6036,118.3828,95.0,10.0,21.6829,29.718,37.7531,211638937.1834,1
2000-04-12,69.75,77.0,62.75,76.0,38.0,5806800.0,0.0,1.0,7.603,30.3868,31.3675,71.7571,202000200.0,2.7769,3.4445,0.6676,71.2734,79.5046,40.3874,119.0323,90.0,5.0,21.9425,30.3868,38.831,221622558.236,0
2000-04-13,77.19,77.38,70.13,71.0,35.5,15012700.0,0.0,1.0,-6.5789,30.932,31.7611,64.7525,171974800.0,2.8906,3.3452,0.4546,60.5089,69.8412,40.2073,109.4637,85.0,0.0,22.6473,30.932,39.2167,198803254.236,0
2000-04-14,69.75,71.5,64.25,66.0,33.0,7183200.0,0.0,1.0,-7.0423,31.332,31.8791,58.7189,157608400.0,2.9184,3.0298,0.1114,50.1825,60.6549,39.2559,49.5985,80.0,0.0,23.4698,31.332,39.1942,191372357.6843,1
2000-04-17,65.25,74.0,65.19,72.63,36.315,6547900.0,0.0,1.0,10.0455,31.804,32.3015,63.4699,170704200.0,2.9373,3.0126,0.0754,45.8279,52.1731,38.5436,72.3925,75.0,0.0,23.9353,31.804,39.6727,200395230.102,1
2000-04-18,72.88,79.25,71.5,79.0,39.5,8269100.0,0.0,1.0,8.7705,32.4088,32.9871,67.2786,187242400.0,2.9936,3.2189,0.2253,61.9287,52.6464,38.2304,113.9922,100.0,50.0,24.1366,32.4088,40.6809,215866449.4569,0
2000-04-19,78.69,78.94,74.44,75.25,37.625,4952100.0,0.0,1.0,-4.7468,32.8525,33.4288,63.1956,177338200.0,3.0337,3.1943,0.1606,79.7835,62.5134,37.9329,99.6247,95.0,45.0,24.4617,32.8525,41.2433,209527761.4569,1
2000-04-20,75.38,78.94,75.0,78.25,39.125,3754800.0,0.0,1.0,3.9867,33.4243,33.9713,64.9851,184847800.0,3.0786,3.2582,0.1796,88.3838,76.6987,37.6503,101.4662,90.0,40.0,24.9604,33.4243,41.8881,214407095.467,1
2000-04-24,77.25,81.63,76.19,81.0,40.5,6330000.0,0.0,1.0,3.5144,34.0993,34.5931,66.5542,197507800.0,3.1391,3.3809,0.2418,87.6115,85.2596,37.5672,112.6682,100.0,35.0,25.6392,34.0993,42.5593,224134816.0553,1
2000-04-25,82.0,88.0,81.75,87.5,43.75,6359000.0,0.0,1.0,8.0247,34.932,35.4652,69.9091,210225800.0,3.2508,3.6977,0.4469,95.4903,90.4952,37.8728,155.2135,100.0,30.0,26.1221,34.932,43.7419,234817936.0553,0
2000-04-26,85.19,87.38,81.88,82.25,41.125,7011100.0,0.0,1.0,-6.0,35.61,36.0042,64.4155,196203600.0,3.3395,3.6944,0.3549,83.5778,88.8932,38.1632,128.3434,95.0,25.0,27.0899,35.61,44.1301,222682359.328,1
2000-04-27,80.5,87.25,80.25,85.25,42.625,7096700.0,0.0,1.0,3.6474,36.3725,36.6348,66.0216,210397000.0,3.4255,3.7694,0.3439,77.8039,85.624,38.2023,123.0154,90.0,20.0,28.215,36.3725,44.53,228765245.0423,1
2000-04-28,86.0,88.88,81.63,87.5,43.75,7944000.0,0.0,1.0,2.6393,37.06,37.3124,67.1907,226285000.0,3.5154,3.8749,0.3595,75.1891,78.8569,38.3418,128.5052,100.0,15.0,28.8491,37.06,45.2709,238604847.8009,1
2000-05-01,87.0,92.0,86.94,88.38,44.19,6055900.0,0.0,1.0,1.0057,37.7945,37.9674,67.6489,238396800.0,3.602,3.9485,0.3465,79.0543,77.3491,38.661,143.9513,100.0,10.0,29.7947,37.7945,45.7943,233386720.5282,1
2000-05-02,88.13,92.38,87.81,89.5,44.75,6140800.0,0.0,1.0,1.2673,38.51,38.6134,68.2431,250678400.0,3.6828,4.0059,0.3231,78.1913,77.4783,38.9864,137.2925,100.0,5.0,30.7121,38.51,46.3079,230188667.1365,0
2000-05-03,89.5,90.5,84.06,87.75,43.875,4798800.0,0.0,1.0,-1.9553,39.1755,39.1145,66.2419,241080800.0,3.7333,3.9354,0.2021,69.093,75.4462,38.7358,100.8782,95.0,0.0,31.9528,39.1755,46.3982,231589559.0619,1
2000-05-04,88.0,91.13,86.0,90.0,45.0,3948800.0,0.0,1.0,2.5641,39.716,39.675,67.5306,248978400.0,3.7716,3.925,0.1534,71.9826,73.089,38.5422,103.8468,90.0,0.0,32.4487,39.716,46.9833,236007904.481,1
2000-05-05,90.06,92.88,90.06,92.0,46.0,3957500.0,0.0,1.0,2.2222,40.241,40.2774,68.6503,256893400.0,3.8077,3.9519,0.1442,76.5711,72.5489,38.4815,115.4077,100.0,20.0,32.7541,40.241,47.7279,238983046.325,0
2000-05-08,90.0,91.0,88.19,88.75,44.375,3280800.0,0.0,1.0,-3.5326,40.5722,40.6676,64.8263,250331800.0,3.8058,3.7984,-0.0075,73.6859,74.0799,38.1435,82.8491,95.0,15.0,32.9702,40.5722,48.1743,235036745.9691,0
2000-05-09,88.0,89.5,81.38,83.5,41.75,4746400.0,0.0,1.0,-5.9155,40.8035,40.7707,59.2174,240839000.0,3.7297,3.4254,-0.3044,53.8774,68.0448,36.931,35.4362,90.0,10.0,33.3551,40.8035,48.2519,230500777.4962,0
2000-05-10,80.5,82.0,77.0,79.94,39.97,6931600.0,0.0,1.0,-4.2635,41.0362,40.6945,55.773,226975800.0,3.5742,2.9521,-0.6221,30.0411,52.5348,35.3011,-21.3171,85.0,5.0,34.0095,41.0362,48.063,232940700.6962,1
2000-05-11,81.25,87.75,79.5,87.75,43.875,5158400.0,0.0,1.0,9.7698,41.33,40.9974,61.0101,237292600.0,3.4312,2.8592,-0.572,34.8813,39.5999,34.2498,30.7272,80.0,0.0,34.3444,41.33,48.3156,243257500.6962,0
2000-05-12,87.06,89.75,84.5,85.69,42.845,3729700.0,0.0,1.0,-2.3476,41.6972,41.1733,59.0681,229833200.0,3.2793,2.6716,-0.6077,49.4268,38.1164,33.4083,45.2507,75.0,5.0,35.2227,41.6972,48.1718,239179695.3629,0
2000-05-15,85.25,86.0,83.06,85.5,42.75,2802600.0,0.0,1.0,-0.2217,42.1847,41.3235,58.8861,224228000.0,3.1208,2.4866,-0.6341,65.4778,49.9286,32.4501,14.9714,70.0,0.0,37.0796,42.1847,47.2899,242878364.7507,1
2000-05-16,86.88,89.56,85.75,88.5,44.25,4050200.0,0.0,1.0,3.5088,42.5815,41.6022,60.8889,232328400.0,2.9832,2.433,-0.5502,72.9781,62.6276,31.8217,59.5406,65.0,0.0,38.1775,42.5815,46.9855,246471455.5643,0
2000-05-17,87.88,89.19,85.0,85.0,42.5,4652700.0,0.0,1.0,-3.9548,42.7315,41.6877,57.452,223023000.0,2.8313,2.2237,-0.6076,70.1738,69.5432,31.1386,24.4702,60.0,0.0,38.5592,42.7315,46.9038,237166055.5643,1
2000-05-18,86.0,87.13,84.75,86.5,43.25,2700200.0,0.0,1.0,1.7647,43.0127,41.8365,58.5085,228423400.0,2.6839,2.0942,-0.5897,65.0915,69.4145,30.46,9.8732,55.0,0.0,39.5588,43.0127,46.4667,239707420.2702,0
2000-05-19,85.25,85.75,83.31,83.81,41.905,3253900.0,0.0,1.0,-3.1098,43.1517,41.843,55.8888,221915600.0,2.5194,1.8616,-0.6578,38.8723,58.0459,29.6418,-52.4019,50.0,0.0,40.1393,43.1517,46.1642,235866751.4177,0
2000-05-22,83.06,83.5,77.25,80.5,40.25,4508300.0,0.0,1.0,-3.9494,43.1392,41.6913,52.8251,212899000.0,2.3208,1.5261,-0.7947,29.7866,44.5835,28.205,-170.0688,45.0,0.0,40.0811,43.1392,46.1974,236227415.4177,0
2000-05-23,79.75,80.88,75.19,75.5,37.75,6058700.0,0.0,1.0,-6.2112,42.8392,41.3159,48.5899,200781600.0,2.0659,1.0464,-1.0195,13.3847,27.3479,26.9499,-210.3277,40.0,100.0,39.0018,42.8392,46.6767,225430364.8026,0
2000-05-24,74.0,75.75,67.63,72.69,36.345,9589100.0,0.0,1.0,-3.7219,42.6002,40.8425,46.3897,181603400.0,1.762,0.5466,-1.2154,18.1881,20.4531,26.4022,-260.6832,35.0,100.0,37.8732,42.6002,47.3273,230154059.3839,0
2000-05-25,72.0,75.38,66.0,70.63,35.315,10733200.0,0.0,1.0,-2.834,42.2347,40.3161,44.8234,160137000.0,1.423,0.0666,-1.3563,17.202,16.2583,26.005,-216.764,30.0,100.0,36.5404,42.2347,47.9291,229879435.9297,1
2000-05-26,70.38,75.13,69.25,74.0,37.0,4071600.0,0.0,1.0,4.7713,41.8972,40.0003,47.8552,168280200.0,1.1032,-0.1758,-1.279,31.702,22.364,25.6277,-146.7448,25.0,95.0,35.8152,41.8972,47.9793,234892766.542,1
2000-05-30,77.88,86.0,76.88,86.0,43.0,5229600.0,0.0,1.0,16.2162,41.8377,40.286,56.7605,178739400.0,0.9055,0.1149,-0.7906,56.3858,35.0966,24.4778,-6.7935,20.0,90.0,35.8237,41.8377,47.8518,245351966.542,0
2000-05-31,85.88,86.25,81.5,81.63,40.815,3922100.0,0.0,1.0,-5.0814,41.641,40.3363,53.2729,170895200.0,0.7579,0.1671,-0.5908,74.2998,54.1292,23.4064,0.1615,15.0,85.0,35.765,41.641,47.517,237937133.2788,1
2000-06-01,82.88,87.38,82.31,84.0,42.0,3808000.0,0.0,1.0,2.9033,41.5472,40.4948,54.8564,178511200.0,0.6664,0.3006,-0.3658,87.1253,72.6036,22.4855,23.524,10.0,80.0,35.7576,41.5472,47.3369,235398466.6122,1
2000-06-02,90.0,90.88,87.63,90.13,45.065,4054000.0,0.0,1.0,7.2976,41.5505,40.93,58.6697,186619200.0,0.6624,0.6462,-0.0161,85.9695,82.4649,21.9016,96.4342,5.0,75.0,35.7531,41.5505,47.3479,239764312.766,1
2000-06-05,89.75,97.0,89.63,91.13,45.565,7330900.0,0.0,1.0,1.1095,41.5288,41.3715,59.2606,201281000.0,0.7198,0.9496,0.2298,83.8495,85.6481,21.7987,139.4882,100.0,70.0,35.7953,41.5288,47.2622,231070681.0157,0
2000-06-06,92.56,94.44,89.0,90.25,45.125,4521800.0,0.0,1.0,-0.9657,41.5663,41.7289,58.486,192237400.0,0.8041,1.1413,0.3372,74.6031,81.474,21.6358,116.5092,95.0,65.0,35.7497,41.5663,47.3828,226183147.1921,0
2000-06-07,89.5,89.94,85.75,87.0,43.5,4611400.0,0.0,1.0,-3.6011,41.6538,41.8976,55.6578,183014600.0,0.8731,1.1489,0.2758,53.0677,70.5068,21.1511,60.2672,90.0,60.0,35.7764,41.6538,47.5311,222463211.154,1
2000-06-08,90.0,90.5,86.25,87.13,43.565,4244100.0,0.0,1.0,0.1494,41.8335,42.0564,55.7479,191502800.0,0.9278,1.1469,0.2191,33.5483,53.7397,20.7347,60.9281,85.0,55.0,35.9532,41.8335,47.7138,217490124.5657,1
2000-06-09,88.5,89.5,88.06,88.75,44.375,2784900.0,0.0,1.0,1.8593,41.8585,42.2772,56.8968,197072600.0,0.9817,1.1969,0.2153,23.6199,36.7453,20.3391,67.8855,80.0,50.0,35.9396,41.8585,47.7774,217258049.5657,0
2000-06-12,89.88,90.0,85.25,85.5,42.75,3321100.0,0.0,1.0,-3.662,41.8538,42.3223,53.9395,190430400.0,1.0039,1.0929,0.089,13.8846,23.6843,19.6661,41.8734,75.0,45.0,35.9379,41.8538,47.7696,211315028.5131,1
2000-06-13,86.0,88.81,84.06,88.0,44.0,3132100.0,0.0,1.0,2.924,41.9163,42.482,55.7997,196694600.0,1.0228,1.0986,0.0757,30.189,22.5645,18.9043,40.3524,70.0,40.0,35.9377,41.9163,47.8948,215442806.6183,0
2000-06-14,87.31,89.0,82.56,83.75,41.875,3533800.0,0.0,1.0,-4.8295,41.7975,42.4242,52.0389,189627000.0,1.0025,0.921,-0.0815,26.296,23.4565,18.0263,17.3345,65.0,35.0,35.9156,41.7975,47.6794,210987145.7488,0
2000-06-15,82.56,84.5,80.31,82.88,41.44,4875000.0,0.0,1.0,-1.0388,41.7445,42.3305,51.2939,179877000.0,0.9493,0.7367,-0.2126,34.2299,30.2383,17.2835,-15.4694,60.0,30.0,35.8697,41.7445,47.6193,213197766.2738,0
2000-06-16,82.75,84.75,81.0,82.5,41.25,2720700.0,0.0,1.0,-0.4585,41.6445,42.2276,50.9585,174435600.0,0.8732,0.5687,-0.3045,21.3701,27.2986,16.5511,-10.6246,55.0,25.0,35.8077,41.6445,47.4813,212109486.2738,1
2000-06-19,81.0,92.25,81.0,91.81,45.905,3826500.0,0.0,1.0,11.2848,41.8445,42.5778,58.035,182088600.0,0.859,0.802,-0.057,48.4792,34.6931,16.3137,63.5065,50.0,20.0,35.7187,41.8445,47.9703,219163851.6072,0
2000-06-20,91.63,93.19,89.38,91.25,45.625,3574600.0,0.0,1.0,-0.61,42.1133,42.868,57.5096,174939400.0,0.8778,0.9533,0.0755,67.9511,45.9335,16.1686,93.9303,45.0,15.0,35.8215,42.1133,48.405,219032501.4759,1
2000-06-21,89.88,95.44,89.0,95.0,47.5,3649100.0,0.0,1.0,4.1096,42.6008,43.3092,60.0586,182237600.0,0.9444,1.2105,0.2662,92.7816,69.7373,16.2207,110.4983,40.0,10.0,36.2265,42.6008,48.975,225333431.9107,0
2000-06-22,94.0,94.94,91.0,91.25,45.625,3373600.0,0.0,1.0,-3.9474,43.0648,43.5297,56.4914,175490400.0,1.0052,1.2487,0.2435,84.3377,81.6901,16.2702,96.0703,35.0,5.0,37.2533,43.0648,48.8762,219442475.5655,0
2000-06-23,91.25,91.69,86.5,87.63,43.815,2780700.0,0.0,1.0,-3.9671,43.4898,43.5569,53.2759,169929000.0,1.0282,1.12,0.0918,71.3298,82.8164,15.7977,31.4943,30.0,0.0,38.8907,43.4898,48.0888,216302802.7332,0
2000-06-26,89.0,89.38,85.25,87.25,43.625,3016800.0,0.0,1.0,-0.4336,43.821,43.5634,52.9429,163895400.0,1.0208,0.9912,-0.0296,45.5082,67.0586,15.2139,-9.6166,25.0,0.0,40.315,43.821,47.327,216112883.1206,0
2000-06-27,86.0,87.0,82.5,84.25,42.125,3405000.0,0.0,1.0,-3.4384,43.7773,43.4264,50.3288,157085400.0,0.9685,0.7594,-0.2091,26.3551,47.731,14.5349,-80.8686,20.0,0.0,40.21,43.7773,47.3445,214599549.7873,0
2000-06-28,83.38,83.88,78.94,80.69,40.345,4462700.0,0.0,1.0,-4.2255,43.7538,43.1329,47.4051,148160000.0,0.8602,0.4271,-0.4331,14.6962,28.8531,14.2344,-159.2125,15.0,100.0,40.1035,43.7538,47.404,211997813.7549,0
2000-06-29,79.0,79.0,74.94,76.25,38.125,5959300.0,0.0,1.0,-5.5025,43.56,42.656,44.0458,136241400.0,0.6851,-0.0152,-0.7003,10.7608,17.2707,14.2989,-223.6954,10.0,100.0,39.2131,43.56,47.9069,207770527.0554,1
2000-06-30,76.63,80.75,76.38,77.25,38.625,5208400.0,0.0,1.0,1.3115,43.238,42.2721,44.9703,146658200.0,0.4838,-0.3217,-0.8055,11.5852,12.3474,14.1636,-159.276,5.0,95.0,38.4528,43.238,48.0232,201501377.3986,1
2000-07-03,77.0,85.0,76.0,84.25,42.125,1965000.0,0.0,1.0,9.0615,43.066,42.2581,50.9428,150588200.0,0.3312,-0.2789,-0.6102,33.6718,18.6726,13.5884,-80.5419,0.0,90.0,38.3815,43.066,47.7505,204776377.3986,0
2000-07-05,75.0,77.69,72.5,75.25,37.625,8921600.0,0.0,1.0,-10.6825,42.691,41.8168,44.4184,132745000.0,0.1447,-0.6012,-0.746,38.3982,27.8851,13.3577,-168.9276,55.0,100.0,37.5475,42.691,47.8345,205842156.204,1
2000-07-06,74.5,77.88,73.0,77.5,38.75,5493700.0,0.0,1.0,2.99,42.4535,41.5247,46.2306,143732400.0,-0.0356,-0.7571,-0.7215,46.3991,39.4897,13.1185,-130.8215,50.0,95.0,37.0493,42.4535,47.8577,215118403.745,1
2000-07-07,77.75,83.44,77.56,82.0,41.0,4503500.0,0.0,1.0,5.8065,42.3252,41.4748,49.6843,152739400.0,-0.1667,-0.6912,-0.5244,46.0,43.5991,12.5885,-51.4155,45.0,90.0,36.9109,42.3252,47.7396,219713811.9082,1
2000-07-10,86.25,87.63,83.75,85.0,42.5,5099900.0,0.0,1.0,3.6585,42.2315,41.5724,51.8545,162939200.0,-0.2358,-0.512,-0.2762,66.2058,52.8683,12.4505,18.3695,40.0,85.0,36.8981,42.2315,47.5649,216086047.9907,0
2000-07-11,84.25,86.19,81.56,83.5,41.75,3811900.0,0.0,1.0,-1.7647,42.1815,41.5893,50.7035,155315400.0,-0.2737,-0.4256,-0.1518,77.1069,63.1042,12.1018,-5.7789,35.0,80.0,36.8497,42.1815,47.5133,214851091.1873,1
2000-07-12,84.0,85.19,82.75,84.31,42.155,3263500.0,0.0,1.0,0.9701,42.0892,41.6432,51.3177,161842400.0,-0.2831,-0.3207,-0.0376,77.5425,73.6184,11.7705,1.8503,30.0,75.0,36.8231,42.0892,47.3554,216670091.1873,1
2000-07-13,85.94,87.0,84.38,85.5,42.75,3065500.0,0.0,1.0,1.4115,42.133,41.7486,52.238,167973400.0,-0.264,-0.1874,0.0766,76.2861,76.9785,11.6213,26.5954,25.0,70.0,36.8601,42.133,47.4059,215780862.1796,1
2000-07-14,87.38,90.5,86.19,90.0,45.0,2877200.0,0.0,1.0,5.2632,42.311,42.0583,55.5805,173727800.0,-0.1915,0.0986,0.2901,83.5207,79.1164,11.7829,71.89,20.0,65.0,36.905,42.311,47.717,220200134.5694,1
2000-07-17,89.19,92.25,87.88,91.25,45.625,3522200.0,0.0,1.0,1.3889,42.5297,42.398,56.4713,180772200.0,-0.0789,0.3715,0.4503,87.9669,82.5912,12.0804,86.2619,15.0,60.0,36.9616,42.5297,48.0979,224020552.8761,0
2000-07-18,88.13,91.25,86.38,91.0,45.5,3364800.0,0.0,1.0,-0.274,42.5095,42.6934,56.2339,174042600.0,0.0511,0.571,0.5199,90.6316,87.3731,12.1886,70.7005,10.0,55.0,36.9878,42.5095,48.0312,230059228.8514,0
2000-07-19,88.0,95.0,86.31,90.25,45.125,7096100.0,0.0,1.0,-0.8242,42.4845,42.925,55.4971,159850400.0,0.1791,0.6909,0.5119,77.5869,85.3951,12.6015,86.4096,5.0,50.0,37.0152,42.4845,47.9538,228736365.5603,0
2000-07-20,89.0,89.5,83.88,86.13,43.065,8136500.0,0.0,1.0,-4.5651,42.2627,42.9383,51.5888,143577400.0,0.2658,0.6127,0.3469,54.1163,74.1116,12.7107,33.8769,0.0,45.0,37.2875,42.2627,47.238,225493347.7667,0
2000-07-21,84.94,84.94,80.0,80.13,40.065,4797000.0,0.0,1.0,-6.9662,41.9847,42.6647,46.5622,133983400.0,0.2737,0.3051,0.0314,25.4578,52.387,12.3943,-36.8008,90.0,40.0,37.1734,41.9847,46.7961,216404295.1351,0
2000-07-24,81.0,83.19,76.63,78.0,39.0,5282600.0,0.0,1.0,-2.6582,41.744,42.3156,44.9264,123418200.0,0.2141,-0.0243,-0.2384,9.5194,29.6979,11.7891,-69.482,85.0,35.0,36.8421,41.744,46.6459,210251998.7936,1
2000-07-25,79.0,80.13,77.56,78.75,39.375,3612700.0,0.0,1.0,0.9615,41.5315,42.0356,45.6343,130643600.0,0.1208,-0.2522,-0.373,6.6217,13.8663,11.2142,-69.5031,80.0,30.0,36.6058,41.5315,46.4572,209717825.2528,0
2000-07-26,78.69,78.69,73.75,76.19,38.095,4522200.0,0.0,1.0,-3.2508,41.33,41.6603,43.6198,121599200.0,-0.0094,-0.53,-0.5207,11.4968,9.2126,11.0313,-100.6659,75.0,25.0,36.1927,41.33,46.4673,209607974.2406,0
2000-07-27,73.63,73.88,68.0,70.0,35.0,8538500.0,0.0,1.0,-8.1244,41.0627,41.026,39.2138,104522200.0,-0.2052,-0.9885,-0.7833,12.9463,10.3549,11.337,-162.629,70.0,100.0,35.2382,41.0627,46.8873,204147981.0434,1
2000-07-28,71.69,74.94,69.38,71.0,35.5,6844900.0,0.0,1.0,1.4286,40.9315,40.4997,40.2403,118212000.0,-0.4235,-1.2966,-0.8731,15.6828,13.3753,11.5119,-136.2114,65.0,95.0,34.7412,40.9315,47.1218,198435690.3959,1
2000-07-31,71.88,73.75,69.5,72.0,36.0,3773000.0,0.0,1.0,1.4085,40.8002,40.0711,41.284,125758000.0,-0.6355,-1.4833,-0.8479,21.5108,16.7133,11.678,-123.5733,60.0,90.0,34.3156,40.8002,47.2849,199767337.4547,0
2000-08-01,72.19,72.38,66.56,67.75,33.875,4947600.0,0.0,1.0,-5.9028,40.3877,39.481,38.2921,115862800.0,-0.8648,-1.7822,-0.9174,20.8454,19.3463,12.0793,-135.3869,55.0,100.0,33.2736,40.3877,47.5019,193918628.1764,0
2000-08-02,67.0,68.88,60.75,62.5,31.25,10000100.0,0.0,1.0,-7.7491,40.069,38.6971,34.9943,95862600.0,-1.1329,-2.2055,-1.0725,18.373,20.2431,12.8873,-166.8683,50.0,100.0,31.9833,40.069,48.1547,182528600.3781,1
2000-08-03,58.75,65.75,58.06,65.5,32.75,10119200.0,0.0,1.0,4.8,39.769,38.1307,38.1959,116101000.0,-1.3848,-2.3923,-1.0075,22.0729,20.4305,13.8316,-152.9266,45.0,100.0,31.0866,39.769,48.4514,201451109.6108,0
2000-08-04,66.0,66.38,60.56,62.75,31.375,6552000.0,0.0,1.0,-4.1985,39.2877,37.4873,36.4631,102997000.0,-1.6321,-2.6211,-0.989,28.7667,23.0709,14.6496,-128.9126,40.0,95.0,29.8938,39.2877,48.6817,198208882.8067,1
2000-08-07,60.5,66.38,60.38,65.0,32.5,7568000.0,0.0,1.0,3.5857,38.7877,37.0123,38.8522,118133000.0,-1.8418,-2.6807,-0.8389,40.8104,30.55,15.4393,-107.3621,35.0,90.0,29.072,38.7877,48.5035,206382322.8067,0
2000-08-08,65.75,66.81,60.5,61.25,30.625,6430500.0,0.0,1.0,-5.7692,38.2315,36.404,36.4478,105272000.0,-2.0427,-2.8465,-0.8038,35.9459,35.1743,16.1311,-102.3258,30.0,85.0,27.9977,38.2315,48.4653,196578612.8226,1
2000-08-09,62.5,63.88,59.75,61.75,30.875,5569200.0,0.0,1.0,0.8163,37.6675,35.8775,36.995,116410400.0,-2.219,-2.924,-0.705,40.0392,38.9318,16.8455,-98.3257,25.0,80.0,27.1222,37.6675,48.2128,196228009.4327,0
2000-08-10,60.38,61.56,56.5,57.0,28.5,7292100.0,0.0,1.0,-7.6923,36.955,35.1748,34.062,101826200.0,-2.4034,-3.1408,-0.7375,25.5012,33.8288,17.7633,-110.713,20.0,100.0,25.9634,36.955,47.9466,184526062.3972,1
2000-08-11,55.25,58.5,54.0,57.75,28.875,7439100.0,0.0,1.0,1.3158,36.1487,34.5749,34.9195,116704400.0,-2.5717,-3.245,-0.6733,25.4317,30.324,18.8061,-112.9771,15.0,100.0,25.2709,36.1487,47.0266,194444862.3972,1
2000-08-14,59.13,63.25,57.25,63.0,31.5,6098100.0,0.0,1.0,9.0909,35.4425,34.282,40.611,128900600.0,-2.6734,-3.0802,-0.4068,34.7938,28.5755,19.1356,-75.9153,10.0,95.0,25.3087,35.4425,45.5763,205624712.3972,1
2000-08-15,63.25,64.75,62.0,63.75,31.875,6177000.0,0.0,1.0,1.1905,34.7612,34.0528,41.3818,141254600.0,-2.7159,-2.8861,-0.1702,63.4098,41.2117,19.2559,-52.3056,5.0,90.0,25.6425,34.7612,43.88,208993985.1244,1
2000-08-16,64.63,66.25,64.56,65.25,32.625,5778000.0,0.0,1.0,2.3529,34.1362,33.9168,42.941,152810600.0,-2.701,-2.6414,0.0597,84.264,60.8225,19.1797,-30.117,0.0,85.0,26.3246,34.1362,41.9479,206874245.4795,1
2000-08-17,63.25,68.25,62.75,68.13,34.065,6556900.0,0.0,1.0,4.4138,33.6862,33.9309,45.852,165924400.0,-2.6217,-2.3046,0.3171,93.8974,80.5237,18.8594,-12.3466,0.0,80.0,27.0328,33.6862,40.3397,219415806.934,1
2000-08-18,70.44,71.0,69.0,70.25,35.125,6664000.0,0.0,1.0,3.1117,33.4392,34.0446,47.9111,179252400.0,-2.4834,-1.9299,0.5535,95.18,91.1138,18.2309,40.6773,0.0,75.0,27.4143,33.4392,39.4642,222747806.934,0
2000-08-21,70.75,71.75,66.5,68.19,34.095,5591900.0,0.0,1.0,-2.9324,33.194,34.0494,46.1173,168068600.0,-2.326,-1.6966,0.6295,85.7302,91.6025,17.8782,35.3966,0.0,70.0,27.7203,33.194,38.6677,218764243.8864,1
2000-08-22,34.13,35.13,33.13,34.44,34.44,5475900.0,0.0,2.0,1.0119,32.9472,34.0866,46.8193,173544500.0,-2.1542,-1.4669,0.6873,75.3812,85.4305,17.5664,43.2146,0.0,65.0,28.2158,32.9472,37.6787,220461772.8864,1
2000-08-23,34.63,35.0,33.38,34.75,34.75,4834100.0,0.0,1.0,0.9001,32.78,34.1498,47.4667,178378600.0,-1.9724,-1.2455,0.727,68.8661,76.6592,17.2701,60.2479,0.0,60.0,28.5818,32.78,36.9782,223803866.7136,1
